,X2,X3,X4,X5_Age_Bins,X6_Payment_Bins,X7_Payment_Bins,X8_Payment_Bins,X9_Payment_Bins,X10_Payment_Bins,X11_Payment_Bins,X12_sign,X12_monthlydif,X13_sign,X13_monthlydif,X14_sign,X14_monthlydif,X15_sign,X15_monthlydif,X16_sign,X16_monthlydif,X17_sign,X17_monthlydif,X18_binary,X19_binary,X20_binary,X21_binary,X22_binary,X23_binary
15682,1,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15683,1,3,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
15684,1,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15685,1,1,2,1,2,2,2,2,2,2,0,6,0,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
15686,1,2,2,1,2,2,2,2,1,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15687,1,2,2,1,2,2,2,1,2,2,1,6,1,5,0,4,1,3,1,2,1,1,1,0,1,1,1,1
15688,1,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15689,1,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
15690,1,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
15691,1,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15692,1,2,2,1,2,2,1,1,1,1,1,6,0,5,1,4,1,3,0,2,1,1,0,1,1,0,1,1
15693,1,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15694,1,1,2,1,2,2,1,1,1,1,0,6,0,5,1,4,1,3,0,2,1,1,0,1,1,0,1,1
15695,1,2,2,1,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15696,1,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,0,0,0
15697,1,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15698,1,2,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15699,1,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,0,0,0,1,1,1
15700,1,1,1,1,2,2,2,2,2,2,1,6,1,5,1,4,0,3,0,2,0,1,1,1,0,0,0,1
15701,1,1,1,1,1,1,1,1,1,1,1,6,0,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
15702,1,3,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15703,1,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15704,1,3,2,3,1,1,1,1,1,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
15705,1,2,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15706,1,2,1,2,2,2,2,2,2,2,1,6,0,5,0,4,0,3,1,2,1,1,0,0,0,1,1,1
15707,1,2,1,2,2,2,1,2,1,1,1,6,1,5,1,4,1,3,1,2,1,1,0,1,0,1,1,1
15708,1,1,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15709,1,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15710,1,1,1,3,2,1,1,1,1,1,0,6,1,5,1,4,1,3,1,2,0,1,1,1,1,1,0,1
15711,1,1,1,2,2,2,2,2,2,2,1,6,1,5,0,4,1,3,1,2,1,1,1,0,1,1,1,1
15712,1,2,1,2,2,2,2,2,2,2,0,6,0,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
15713,1,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,0,3,1,2,1,1,1,1,0,1,1,0
15714,1,1,1,3,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15715,1,1,1,2,2,2,2,2,1,1,1,6,0,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
15716,1,2,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15717,1,2,1,2,1,1,1,1,1,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15718,1,1,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15719,1,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15720,1,2,1,2,1,1,2,2,1,1,1,6,0,5,0,4,0,3,1,2,0,1,0,0,0,1,0,0
15721,1,1,1,3,2,1,1,2,2,2,0,6,1,5,0,4,0,3,0,2,0,1,1,0,0,0,0,0
15722,1,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15723,1,5,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,0,2,0,1,1,1,1,0,0,0
15724,1,2,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15725,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
15726,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
15727,2,2,2,1,2,2,2,2,1,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15728,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,0,1,0
15729,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15730,1,1,1,3,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15731,1,1,1,2,1,1,1,1,2,1,1,6,1,5,0,4,1,3,1,2,1,1,1,0,1,0,1,0
15732,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,0,3,0,2,0,1,0,1,0,0,0,0
15733,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
15734,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,0,0
15735,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
15736,2,1,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15737,2,2,2,1,1,1,1,2,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15738,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15739,2,1,2,1,1,1,1,1,2,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,0,1,1
15740,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,0,1,1,1
15741,2,1,1,1,2,2,2,1,1,1,1,6,0,5,0,4,1,3,1,2,1,1,0,0,1,1,1,1
15742,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15743,2,1,2,1,2,2,2,1,1,2,0,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
15744,2,3,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,0,1,1,1,0,1
15745,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15746,2,2,1,1,2,2,2,2,2,1,1,6,1,5,1,4,1,3,1,2,1,1,0,1,1,1,1,0
15747,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
15748,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
15749,2,1,2,1,1,1,2,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,1,1,1
15750,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,0,1,1
15751,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15752,2,2,2,1,2,2,2,2,1,1,1,6,1,5,1,4,1,3,1,2,1,1,0,0,0,1,1,0
15753,2,1,2,1,2,1,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15754,2,3,2,1,2,2,2,2,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15755,2,3,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15756,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,0,1,0
15757,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,0,2,0,1,1,1,1,0,0,0
15758,2,1,3,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,0,1,1,1,1,0,0,1
15759,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,0,1,1,1
15760,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,0,0,1
15761,2,1,2,1,2,1,1,1,1,2,1,6,1,5,0,4,0,3,1,2,1,1,1,1,1,1,1,1
15762,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,1,1,1
15763,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
15764,2,3,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15765,2,3,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,1,0,0
15766,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15767,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
15768,2,3,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15769,2,2,2,1,2,2,2,2,2,2,0,6,0,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
15770,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15771,2,3,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
15772,2,3,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,0,1,1,1,0,1
15773,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15774,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,0,1,1
15775,2,2,1,1,2,2,2,2,2,2,1,6,1,5,0,4,0,3,0,2,0,1,1,0,0,0,0,0
15776,2,2,2,1,2,2,2,2,2,1,1,6,1,5,1,4,0,3,0,2,1,1,1,1,0,0,1,1
15777,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,0,1,1,1,0,0,0,0
15778,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,0,1,0,1,0,1
15779,2,2,2,2,1,1,1,1,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15780,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15781,2,2,2,1,2,2,2,2,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15782,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15783,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,0,1,1
15784,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
15785,2,2,1,1,2,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15786,2,2,3,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15787,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15788,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,0,1,0,1
15789,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15790,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
15791,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15792,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15793,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15794,2,3,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15795,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
15796,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15797,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15798,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
15799,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,0,1,1
15800,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
15801,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
15802,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15803,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
15804,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,0,2,0,1,1,1,1,0,0,0
15805,2,3,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15806,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15807,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15808,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,0,1,0,1,1,0
15809,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15810,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,0,1,1,1
15811,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15812,2,1,2,1,2,2,2,2,1,2,1,6,0,5,0,4,0,3,1,2,1,1,0,0,0,1,1,1
15813,2,2,1,1,2,2,2,2,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15814,2,2,1,1,1,1,2,1,2,1,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,0,1,1
15815,2,2,2,1,2,2,2,2,2,2,0,6,0,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
15816,2,1,2,1,2,2,2,2,2,2,1,6,1,5,0,4,1,3,1,2,1,1,1,0,1,1,1,1
15817,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15818,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15819,2,1,2,1,2,2,2,1,1,2,0,6,0,5,0,4,1,3,0,2,0,1,1,1,1,0,0,0
15820,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15821,2,1,2,1,2,2,2,2,2,2,0,6,0,5,1,4,0,3,1,2,1,1,0,1,0,1,1,1
15822,2,3,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,0,1,1,1
15823,2,2,1,1,2,2,2,2,1,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15824,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,0,2,0,1,0,1,1,0,0,0
15825,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
15826,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,0,1,1
15827,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15828,2,1,2,1,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15829,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15830,2,2,2,1,2,2,2,2,2,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
15831,2,1,2,1,2,2,2,2,2,2,1,6,1,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
15832,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15833,2,1,2,1,2,1,1,2,2,2,1,6,1,5,1,4,1,3,0,2,0,1,1,1,1,0,0,0
15834,2,2,2,1,2,2,2,2,2,2,1,6,0,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
15835,2,1,2,1,2,1,2,2,2,2,0,6,1,5,1,4,1,3,1,2,1,1,1,0,1,0,1,0
15836,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15837,2,1,2,1,2,1,1,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15838,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15839,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15840,2,2,1,1,2,2,2,2,2,2,1,6,1,5,0,4,0,3,0,2,0,1,1,0,0,0,0,0
15841,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15842,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
15843,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,1,1,1
15844,2,2,1,1,2,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15845,2,2,2,1,1,1,2,2,2,2,1,6,1,5,1,4,0,3,0,2,0,1,1,1,0,0,0,0
15846,2,2,2,1,2,1,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
15847,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15848,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15849,2,1,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
15850,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,0,1,0,1,0,1
15851,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
15852,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15853,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,0,0,0
15854,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15855,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,0,1,1,0
15856,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,0,1,1
15857,2,2,2,1,2,2,2,1,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15858,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15859,2,1,2,1,2,1,1,1,1,2,0,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
15860,2,1,2,1,1,2,2,2,2,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15861,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,1,1,1
15862,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
15863,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,0,1,1,1
15864,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
15865,2,1,2,1,1,1,1,1,1,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15866,2,1,2,1,1,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15867,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,0,1,1
15868,2,1,2,1,2,2,2,1,1,1,1,6,1,5,1,4,1,3,1,2,0,1,1,1,1,1,0,0
15869,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15870,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15871,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,1,1,1
15872,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15873,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15874,2,2,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15875,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
15876,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15877,2,3,2,1,2,2,2,2,2,2,0,6,0,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
15878,2,3,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15879,2,1,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15880,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15881,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,0,0,0
15882,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15883,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
15884,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
15885,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
15886,2,2,2,1,1,1,1,2,2,2,1,6,1,5,1,4,1,3,1,2,0,1,1,1,0,0,0,1
15887,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15888,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
15889,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,0,1,1
15890,2,1,2,1,2,2,2,2,2,1,1,6,1,5,1,4,1,3,1,2,1,1,0,1,1,1,1,0
15891,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15892,2,2,2,1,2,2,1,1,1,1,1,6,1,5,1,4,1,3,0,2,1,1,1,1,1,0,1,0
15893,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
15894,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15895,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
15896,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15897,2,2,2,1,2,2,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
15898,2,2,1,1,1,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,0,0,1,1,1,1
15899,2,1,1,1,1,1,2,2,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15900,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,0,1,1,1,1,0,0,0
15901,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15902,2,1,2,1,1,1,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,0,1,0
15903,2,3,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15904,2,2,2,1,2,2,2,2,1,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15905,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15906,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15907,2,5,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15908,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15909,2,3,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,0,1,1,1
15910,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15911,2,1,2,1,2,2,2,2,2,2,1,6,0,5,0,4,1,3,1,2,0,1,0,0,1,1,0,1
15912,2,3,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
15913,2,2,1,1,2,2,2,1,1,1,1,6,1,5,1,4,1,3,1,2,0,1,1,1,1,1,0,0
15914,2,1,2,1,2,2,2,2,2,2,0,6,0,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
